product_id,product_name,product_brand,product_category,product_price
9761971c-4cd0-48a7-b7c1-deba30b5c105,AutoDrive Car Mount Holder Pro,Logitech,Instrument Accessories,29.0
dddb09b7-05ab-4184-aa53-cbe216f2559a,RhythmBeat Headphones Plus,Oral-B,Video Games,20.72
368e6e0f-c1e9-4d96-9095-501468860312,TerraTrek Camping Tent Pro,Seagate,Video Games,180.78
b9d179e2-bded-476d-b68e-b2725f77548b,LuxeDecor Table Lamp Ultra,Clinique,Home Audio & Theater,179.84
74d146f8-f097-4a6e-8cb1-b57f0229a73b,AquaRealm Aquarium Kit Plus,Sony,Appliances,60.68
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
26ff026b-53a2-4fd8-a0d5-ccbefc4daf42,SurfWave Surfboard Pro,HP,Headphones,184.45
704f666e-396c-4813-89e0-44890d9911c5,WanderLust Cruise Packages Plus,Brita,Drives & Storage,95.37
199a728a-2da5-48d1-b06d-0fd3faac54e7,RobotBuddy Interactive Toy Pro,Nikon,Gift Cards,103.57
0b7e7e15-4fb0-41e5-86dd-de340c43c187,BikeBlitz Bicycle Pro,Sharpie,Home & Kitchen,128.8
c0656808-2b85-44b6-99c4-684f9d9ccd02,BrewFest Beer Sampler Ultra,Hasbro,Kitchen & Dining,93.26
2c48a6ce-2237-431a-bce8-60ac91b70f92,CelebrationCake Baking Kit Ultra,Acer,Instrument Accessories,171.62
86102ccf-cffe-46dc-b527-0301c1a65ba7,PartyTunes Music Playlist Plus,Sony,CDs & Vinyl,152.62
13f8aeb6-e51f-450d-95d3-9bd25e36be9c,FitnessFlex Gym Membership Pro,Western Digital,Bed & Bath,136.47
61625baa-8b5d-4edc-8969-27445531741e,ClassicMan Leather Wallet Plus,GE,Car Electronics,86.28
45ed5532-2694-40be-a841-33be5a41665e,CleanSweep Vacuum Cleaner Pro,Frigidaire,Baby,160.56
26ba8860-ec53-498f-8089-66a5c574364c,Nebula Cloud Storage Drive,Crayola,Home Audio & Theater,45.63
2d6d355c-f662-4a62-92fb-7f827c9796fd,SurfWave Surfboard Pro,Ziploc,Band & Orchestra,150.51
5c285d5a-699a-4d81-9de0-87b29a184294,TasteTour Culinary Classes Pro,Logitech,Camera & Photo,191.53
5eb9419a-bd0c-4a0c-885a-450a6f45f704,RobotBuddy Interactive Toy Pro,Belkin,Kitchen & Dining,29.42
c8cb00f5-8a4a-410e-9ba6-db388ad8ae2d,AdventureQuest Board Game Pro,Dell,Arts,45.84
ea3d7b3c-d3c3-49a0-b50b-a64379db14c9,SolarShine Outdoor Lights Ultra,Sony,Handmade,133.04
f84ca464-4ae5-4a64-bbb1-04b0eaa1bfde,LuxeComfort Memory Foam Pillow Plus,Duracell,Garden & Outdoor,55.4
dddb09b7-05ab-4184-aa53-cbe216f2559a,RhythmBeat Headphones Plus,Oral-B,Video Games,20.72
ea3d7b3c-d3c3-49a0-b50b-a64379db14c9,SolarShine Outdoor Lights Ultra,Sony,Handmade,133.04
62f9a782-4a91-4ee5-9a23-bda7a7ddcf40,TerraCotta Garden Pots Pro,Cuisinart,DJ,69.26
4c58178a-c88c-438e-83c6-13a9d2d66d7e,CozyNest Throw Blanket Pro,T-fal,Toys & Games,126.14
d3110997-f415-4f89-b6d2-2d336fcaebe9,WineElite Wine Cooler Ultra,Whirlpool,Wearable Technology,8.86
b95a256e-cc00-4509-8ebe-129eca723fdb,PureSteam Iron Pro Ultra,Tupperware,Musical Instruments,141.86
26ba8860-ec53-498f-8089-66a5c574364c,Nebula Cloud Storage Drive,Crayola,Home Audio & Theater,45.63
ec57599f-0159-448e-925b-1423402bb76e,CleanDrive Car Vacuum Pro,Roomba,Automotive Parts & Accessories,150.5
45ed5532-2694-40be-a841-33be5a41665e,CleanSweep Vacuum Cleaner Pro,Frigidaire,Baby,160.56
5eb9419a-bd0c-4a0c-885a-450a6f45f704,RobotBuddy Interactive Toy Pro,Belkin,Kitchen & Dining,29.42
d71c90c2-a9ab-45fe-aecf-97ccdff0bb5c,GourmetChef Knife Set Pro,Belkin,Computers & Tablets,181.49
74c009b4-f204-4d16-baf0-90a44240da80,MusicMelody Guitar Ultra,Microsoft,Headphones,197.79
a91bbd8c-b91f-4379-8133-12197895bb34,Celestial Star Projector,Microsoft,Drums & Percussion,50.8
35944cc8-5aba-4c0b-9936-22738446e85c,GourmetFeast Chocolate Fountain Pro,Samsung,Cell Phones & Accessories,176.43
63e47000-73d7-45db-91f0-3b8f7569891e,UrbanWear Denim Jacket Plus,Garmin,Keyboards,68.77
0abf4552-9fd6-45d8-bbf9-1e0b2a755093,StarryNight Ceiling Lights Pro,Rubbermaid,Drums & Percussion,142.48
449340f6-2530-4483-94cb-c6dc44d91cd1,MusicBeats DJ Mixer Pro,OtterBox,Software,117.28
871e6f14-edac-40fd-95fe-bfbd93733993,ReptileResort Terrarium Ultra,Clarks,Tools & Home Improvement,49.58
a91bbd8c-b91f-4379-8133-12197895bb34,Celestial Star Projector,Microsoft,Drums & Percussion,50.8
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
14547c92-1eea-44cd-8581-cd9ab80ca59d,StarryNight Ceiling Lights Pro,Dyson,Television & Video,6.39
3f125de7-a5e0-4627-8885-25655499bc7f,CrystalClear 4K Webcam,Brita,Gift Cards,96.45
467edbda-1540-4931-aa01-a5a466f59b28,CrystalClear 4K Webcam,Colgate,Computer Accessories,188.22
704f666e-396c-4813-89e0-44890d9911c5,WanderLust Cruise Packages Plus,Brita,Drives & Storage,95.37
6d04643a-82e8-4d89-bd03-92c32df947e0,PartyTunes Music Playlist Plus,Pampers,Appliances,55.58
4bc157f9-4300-4a41-8933-0e9b1e5ef882,PureTaste Organic Tea Collection,Arm & Hammer,Collectibles & Fine Art,141.79
1c089de1-6af4-46e6-86db-6446f3b8b220,GoldenHarvest Wheat Crackers,Tide,Bed & Bath,18.34
61625baa-8b5d-4edc-8969-27445531741e,ClassicMan Leather Wallet Plus,GE,Car Electronics,86.28
9888ae07-e932-4dd6-a757-036e24494209,AutoGuard Car Security System Pro,Crest,Wearable Technology,180.78
4c58178a-c88c-438e-83c6-13a9d2d66d7e,CozyNest Throw Blanket Pro,T-fal,Toys & Games,126.14
8807571d-b7cc-4446-ba72-50a1ec1baa7c,Quantum QLED Smart TV,Pyrex,Home & Kitchen,121.07
b131cbce-6925-4e05-90a5-a4de4aeac7d6,StyleSense Formal Shoes Ultra,L'Oréal,Office Products,47.85
6f3698eb-954e-4a05-ad18-2ab669351709,KaraokeStar Microphone Set Ultra,Nikon,Discover Shop by Style,91.93
26ff026b-53a2-4fd8-a0d5-ccbefc4daf42,SurfWave Surfboard Pro,HP,Headphones,184.45
f84ca464-4ae5-4a64-bbb1-04b0eaa1bfde,LuxeComfort Memory Foam Pillow Plus,Duracell,Garden & Outdoor,55.4
4bc157f9-4300-4a41-8933-0e9b1e5ef882,PureTaste Organic Tea Collection,Arm & Hammer,Collectibles & Fine Art,141.79
cb95cd8d-e940-4bea-8c38-3623ccf0548d,Quantum VR Headset Ultra,ASUS,Kindle Store,170.35
88c49100-e0cb-4997-97e2-40ebf365a34c,ReptileResort Terrarium Ultra,GE,Clothing,175.04
06920797-c2bf-4f47-b5ae-8963ea8f91e3,CrystalGlow Chandelier Plus,Fisher-Price,Networking,141.37
dddb09b7-05ab-4184-aa53-cbe216f2559a,RhythmBeat Headphones Plus,Oral-B,Video Games,20.72
0a8fb852-c8bf-428f-a15d-d53b46dc284c,AeroFan Ceiling Fan Ultra,Levi's,Movies & TV,176.88
ea9799b8-8e42-4582-98ec-f1588faea8d2,EventPlanner Organizer Kit Ultra,Fitbit,Electronics,180.42
0cdb3936-5b12-4100-bfe7-cdfe4ae15fdf,NutriBar Protein Bars Elite,Fisher-Price,PC Components,97.85
14547c92-1eea-44cd-8581-cd9ab80ca59d,StarryNight Ceiling Lights Pro,Dyson,Television & Video,6.39
1fd28941-6029-4e2f-b915-05aab9544ff4,TerraTrek Mountain Bike Plus,Western Digital,Networking,192.85
19d87290-8d2e-4849-b669-b4f97405d167,MirrorVue Smart Mirror Pro,Energizer,Books,47.25
e19ef30e-585c-401c-9ff6-207d81b7f7f3,RobotBuddy Interactive Toy Pro,Rubbermaid,Furniture,165.77
8807571d-b7cc-4446-ba72-50a1ec1baa7c,Quantum QLED Smart TV,Pyrex,Home & Kitchen,121.07
f84ca464-4ae5-4a64-bbb1-04b0eaa1bfde,LuxeComfort Memory Foam Pillow Plus,Duracell,Garden & Outdoor,55.4
ec57599f-0159-448e-925b-1423402bb76e,CleanDrive Car Vacuum Pro,Roomba,Automotive Parts & Accessories,150.5
06920797-c2bf-4f47-b5ae-8963ea8f91e3,CrystalGlow Chandelier Plus,Fisher-Price,Networking,141.37
b131cbce-6925-4e05-90a5-a4de4aeac7d6,StyleSense Formal Shoes Ultra,L'Oréal,Office Products,47.85
7acb8e3a-d240-4029-8a38-201470b17e78,WanderLust Cruise Packages Plus,Microsoft,Kindle Store,68.95
1fd28941-6029-4e2f-b915-05aab9544ff4,TerraTrek Mountain Bike Plus,Western Digital,Networking,192.85
63e47000-73d7-45db-91f0-3b8f7569891e,UrbanWear Denim Jacket Plus,Garmin,Keyboards,68.77
35944cc8-5aba-4c0b-9936-22738446e85c,GourmetFeast Chocolate Fountain Pro,Samsung,Cell Phones & Accessories,176.43
6f3698eb-954e-4a05-ad18-2ab669351709,KaraokeStar Microphone Set Ultra,Nikon,Discover Shop by Style,91.93
88621771-62a0-4504-aea6-163420561ddf,FreshAir Car Air Purifier Plus,Corsair,Tablets & eBook Readers,163.6
ad7a15dc-3b60-4f51-9cab-e46898a89ed4,IceDelight Ice Cream Maker Pro,Seagate,Cell Phones & Accessories,141.11
09b7962e-0ab4-422e-8af2-78dca9c05e8b,AquaRealm Aquarium Kit Plus,Clarks,Tablets & eBook Readers,136.51
f75318a6-7e89-49c1-8ab1-3abb9fcc3b68,WineElite Wine Cooler Ultra,ASUS,Video Games,63.32
9888ae07-e932-4dd6-a757-036e24494209,AutoGuard Car Security System Pro,Crest,Wearable Technology,180.78
80b89f9a-c12a-4d63-bba2-613ed8387a45,StyleSense Formal Shoes Ultra,Garmin,Musical Instruments,80.67
a1ea2e8a-d3e4-4ef1-8c14-bf4dcffaa13a,GourmetChef Knife Set Pro,BIC,Tools & Home Improvement,187.05
9761971c-4cd0-48a7-b7c1-deba30b5c105,AutoDrive Car Mount Holder Pro,Logitech,Instrument Accessories,29.0
45ed5532-2694-40be-a841-33be5a41665e,CleanSweep Vacuum Cleaner Pro,Frigidaire,Baby,160.56
b9d179e2-bded-476d-b68e-b2725f77548b,LuxeDecor Table Lamp Ultra,Clinique,Home Audio & Theater,179.84
09830723-8086-4625-9ab4-eaf6236c29d6,JourneyBook Travel Journal Pro,Hamilton Beach,Tablets & eBook Readers,80.0
c525fdf3-c258-4073-8cc3-2e4a9094ed8a,PolarIce Air Cooler Elite,L'Oréal,Audio & Home Theater,175.78
0816c974-ffba-401c-8277-4b43947d17c3,KeySecure Password Manager Plus,Oral-B,Smart Home,67.69
ec57599f-0159-448e-925b-1423402bb76e,CleanDrive Car Vacuum Pro,Roomba,Automotive Parts & Accessories,150.5
5eb9419a-bd0c-4a0c-885a-450a6f45f704,RobotBuddy Interactive Toy Pro,Belkin,Kitchen & Dining,29.42
d71c90c2-a9ab-45fe-aecf-97ccdff0bb5c,GourmetChef Knife Set Pro,Belkin,Computers & Tablets,181.49
74c009b4-f204-4d16-baf0-90a44240da80,MusicMelody Guitar Ultra,Microsoft,Headphones,197.79
80b89f9a-c12a-4d63-bba2-613ed8387a45,StyleSense Formal Shoes Ultra,Garmin,Musical Instruments,80.67
5d1936d9-a59b-47aa-99ba-b195c72e3b55,Quantum QLED Smart TV,Oral-B,Cell Phones & Accessories,152.75
871e6f14-edac-40fd-95fe-bfbd93733993,ReptileResort Terrarium Ultra,Clarks,Tools & Home Improvement,49.58
88c49100-e0cb-4997-97e2-40ebf365a34c,ReptileResort Terrarium Ultra,GE,Clothing,175.04
e19ef30e-585c-401c-9ff6-207d81b7f7f3,RobotBuddy Interactive Toy Pro,Rubbermaid,Furniture,165.77
467edbda-1540-4931-aa01-a5a466f59b28,CrystalClear 4K Webcam,Colgate,Computer Accessories,188.22
0b7e7e15-4fb0-41e5-86dd-de340c43c187,BikeBlitz Bicycle Pro,Sharpie,Home & Kitchen,128.8
470ed999-233c-463b-a1b4-70f19ad9bf38,MusicMakers Toy Instruments Pro,Acer,Fine Art,182.56
a8ef6d54-cc2d-49fc-a7eb-88c4b10c3c7f,PetPal Smart Pet Feeder Plus,Reynolds,Furniture,143.23
62f9a782-4a91-4ee5-9a23-bda7a7ddcf40,TerraCotta Garden Pots Pro,Cuisinart,DJ,69.26
26ff026b-53a2-4fd8-a0d5-ccbefc4daf42,SurfWave Surfboard Pro,HP,Headphones,184.45
368e6e0f-c1e9-4d96-9095-501468860312,TerraTrek Camping Tent Pro,Seagate,Video Games,180.78
62f9a782-4a91-4ee5-9a23-bda7a7ddcf40,TerraCotta Garden Pots Pro,Cuisinart,DJ,69.26
14547c92-1eea-44cd-8581-cd9ab80ca59d,StarryNight Ceiling Lights Pro,Dyson,Television & Video,6.39
d3110997-f415-4f89-b6d2-2d336fcaebe9,WineElite Wine Cooler Ultra,Whirlpool,Wearable Technology,8.86
14547c92-1eea-44cd-8581-cd9ab80ca59d,StarryNight Ceiling Lights Pro,Dyson,Television & Video,6.39
7a4fdd08-f502-4099-aada-a84c254d4e56,DinoWorld Toy Set Plus,Estée Lauder,Tools & Home Improvement,126.71
368e6e0f-c1e9-4d96-9095-501468860312,TerraTrek Camping Tent Pro,Seagate,Video Games,180.78
6d04643a-82e8-4d89-bd03-92c32df947e0,PartyTunes Music Playlist Plus,Pampers,Appliances,55.58
8807571d-b7cc-4446-ba72-50a1ec1baa7c,Quantum QLED Smart TV,Pyrex,Home & Kitchen,121.07
7a4fdd08-f502-4099-aada-a84c254d4e56,DinoWorld Toy Set Plus,Estée Lauder,Tools & Home Improvement,126.71
19d87290-8d2e-4849-b669-b4f97405d167,MirrorVue Smart Mirror Pro,Energizer,Books,47.25
88c49100-e0cb-4997-97e2-40ebf365a34c,ReptileResort Terrarium Ultra,GE,Clothing,175.04
9b7b35a4-8c08-4193-a40d-60ffe3c0283d,SummitView Binoculars Pro,Duracell,Automotive Parts & Accessories,81.79
a91bbd8c-b91f-4379-8133-12197895bb34,Celestial Star Projector,Microsoft,Drums & Percussion,50.8
b8469178-bd2c-4025-af7e-7bd78f2c9763,VirtualGuard Antivirus Pro Ultra,Lenovo,Toys & Games,179.28
ce5aec45-5fda-43c9-b295-ac13fe5bccaf,SteamSense Iron Plus,Corsair,Baby,142.85
97f60860-e6b1-42bd-a71a-122f4e19837b,LearnNPlay Educational Toys Pro,Reynolds,Wearable Technology,166.39
65c7ec7c-eda2-4ad9-aba3-f78f7ea13c61,NaturePrint Wall Art Pro,Mattel,PC Components,84.75
74d146f8-f097-4a6e-8cb1-b57f0229a73b,AquaRealm Aquarium Kit Plus,Sony,Appliances,60.68
13f8aeb6-e51f-450d-95d3-9bd25e36be9c,FitnessFlex Gym Membership Pro,Western Digital,Bed & Bath,136.47
978178b9-add7-40cd-823f-6563cbeda0c0,WineElite Wine Cooler Ultra,Microsoft,Keyboards,172.12
743ce2ce-5308-4d11-aba4-4d16cc947204,DesignPro Graphic Software Plus,Pampers,Electronics,83.42
d3110997-f415-4f89-b6d2-2d336fcaebe9,WineElite Wine Cooler Ultra,Whirlpool,Wearable Technology,8.86
88621771-62a0-4504-aea6-163420561ddf,FreshAir Car Air Purifier Plus,Corsair,Tablets & eBook Readers,163.6
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
c58a7f01-d13d-4cf7-ae33-523b65f68b54,EventPlanner Organizer Kit Ultra,OtterBox,Digital Educational Resources,156.47
ad929f62-524a-40c1-9ca4-992b4022c737,SwiftWheels Scooter Plus,Keurig,Office Products,22.75
b95a256e-cc00-4509-8ebe-129eca723fdb,PureSteam Iron Pro Ultra,Tupperware,Musical Instruments,141.86
80b89f9a-c12a-4d63-bba2-613ed8387a45,StyleSense Formal Shoes Ultra,Garmin,Musical Instruments,80.67
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
47bf4cea-5420-412b-8616-8cd9af89924f,ReptileResort Terrarium Ultra,Panasonic,Video Projectors,17.33
192cf8ca-9c0b-4d7a-a143-733be3533b20,PhotoSnap Camera Plus,Crest,Professional Audio Equipment,80.95
c8cb00f5-8a4a-410e-9ba6-db388ad8ae2d,AdventureQuest Board Game Pro,Dell,Arts,45.84
ce5aec45-5fda-43c9-b295-ac13fe5bccaf,SteamSense Iron Plus,Corsair,Baby,142.85
7a4fdd08-f502-4099-aada-a84c254d4e56,DinoWorld Toy Set Plus,Estée Lauder,Tools & Home Improvement,126.71
ad7a15dc-3b60-4f51-9cab-e46898a89ed4,IceDelight Ice Cream Maker Pro,Seagate,Cell Phones & Accessories,141.11
88621771-62a0-4504-aea6-163420561ddf,FreshAir Car Air Purifier Plus,Corsair,Tablets & eBook Readers,163.6
6f3698eb-954e-4a05-ad18-2ab669351709,KaraokeStar Microphone Set Ultra,Nikon,Discover Shop by Style,91.93
0a1061e1-38a6-4f70-b705-c38dcb46a8bd,AeroFan Ceiling Fan Ultra,Logitech,Audio & Home Theater,158.15
368e6e0f-c1e9-4d96-9095-501468860312,TerraTrek Camping Tent Pro,Seagate,Video Games,180.78
ea9799b8-8e42-4582-98ec-f1588faea8d2,EventPlanner Organizer Kit Ultra,Fitbit,Electronics,180.42
c525fdf3-c258-4073-8cc3-2e4a9094ed8a,PolarIce Air Cooler Elite,L'Oréal,Audio & Home Theater,175.78
6f3698eb-954e-4a05-ad18-2ab669351709,KaraokeStar Microphone Set Ultra,Nikon,Discover Shop by Style,91.93
a60648fc-f741-4986-8e8d-6eb0dfd3753b,CrystalWave Glassware Set Plus,Frigidaire,Musical Instruments,58.43
a8ef6d54-cc2d-49fc-a7eb-88c4b10c3c7f,PetPal Smart Pet Feeder Plus,Reynolds,Furniture,143.23
2d88bfc4-73cf-4c63-b4b5-a27f3a9d00cf,CrystalVue Windshield Cleaner,Clinique,Automotive Parts & Accessories,12.18
69b0f315-1116-4e20-8ac9-25cc12d70469,TerraTrek Mountain Bike Plus,Estée Lauder,Home Décor,32.14
c525fdf3-c258-4073-8cc3-2e4a9094ed8a,PolarIce Air Cooler Elite,L'Oréal,Audio & Home Theater,175.78
871e6f14-edac-40fd-95fe-bfbd93733993,ReptileResort Terrarium Ultra,Clarks,Tools & Home Improvement,49.58
a1ea2e8a-d3e4-4ef1-8c14-bf4dcffaa13a,GourmetChef Knife Set Pro,BIC,Tools & Home Improvement,187.05
84a24812-1bab-4c6d-a207-e513f640384c,Quantum VR Headset Ultra,Sony,Digital Music,134.96
14547c92-1eea-44cd-8581-cd9ab80ca59d,StarryNight Ceiling Lights Pro,Dyson,Television & Video,6.39
e54027cd-c9f9-478e-bca1-1bd95b2f36ed,CocktailMix Bartender Kit Pro,Glad,Cell Phones & Accessories,117.81
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
9b7b35a4-8c08-4193-a40d-60ffe3c0283d,SummitView Binoculars Pro,Duracell,Automotive Parts & Accessories,81.79
d3110997-f415-4f89-b6d2-2d336fcaebe9,WineElite Wine Cooler Ultra,Whirlpool,Wearable Technology,8.86
108fedb6-04d6-4c40-b552-0b290ad11b19,VintageView Wine Rack Ultra,TP-Link,Pet Supplies,49.81
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
22664b03-70bc-43da-b5b2-07d8e33d8916,AquaLife Fish Tank Plus,Seagate,Wearable Technology,150.68
a91bbd8c-b91f-4379-8133-12197895bb34,Celestial Star Projector,Microsoft,Drums & Percussion,50.8
666f144c-a887-4e88-bfe7-2666586f5b6e,DanceFloor LED Lights Plus,Samsung,DJ,58.78
65c7ec7c-eda2-4ad9-aba3-f78f7ea13c61,NaturePrint Wall Art Pro,Mattel,PC Components,84.75
9761971c-4cd0-48a7-b7c1-deba30b5c105,AutoDrive Car Mount Holder Pro,Logitech,Instrument Accessories,29.0
e19ef30e-585c-401c-9ff6-207d81b7f7f3,RobotBuddy Interactive Toy Pro,Rubbermaid,Furniture,165.77
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
35944cc8-5aba-4c0b-9936-22738446e85c,GourmetFeast Chocolate Fountain Pro,Samsung,Cell Phones & Accessories,176.43
22664b03-70bc-43da-b5b2-07d8e33d8916,AquaLife Fish Tank Plus,Seagate,Wearable Technology,150.68
9761971c-4cd0-48a7-b7c1-deba30b5c105,AutoDrive Car Mount Holder Pro,Logitech,Instrument Accessories,29.0
470ed999-233c-463b-a1b4-70f19ad9bf38,MusicMakers Toy Instruments Pro,Acer,Fine Art,182.56
84a24812-1bab-4c6d-a207-e513f640384c,Quantum VR Headset Ultra,Sony,Digital Music,134.96
470ed999-233c-463b-a1b4-70f19ad9bf38,MusicMakers Toy Instruments Pro,Acer,Fine Art,182.56
a91bbd8c-b91f-4379-8133-12197895bb34,Celestial Star Projector,Microsoft,Drums & Percussion,50.8
8cdfb94e-c00f-4b4e-ab73-7b91c19620ec,StyleSense Formal Shoes Ultra,Arm & Hammer,Camera,32.8
0b7e7e15-4fb0-41e5-86dd-de340c43c187,BikeBlitz Bicycle Pro,Sharpie,Home & Kitchen,128.8
2c48a6ce-2237-431a-bce8-60ac91b70f92,CelebrationCake Baking Kit Ultra,Acer,Instrument Accessories,171.62
c89a5523-bfb5-4e71-98e5-07cd5435fb70,VogueView Sunglasses Ultra,Seagate,Furniture,51.78
192cf8ca-9c0b-4d7a-a143-733be3533b20,PhotoSnap Camera Plus,Crest,Professional Audio Equipment,80.95
ea9799b8-8e42-4582-98ec-f1588faea8d2,EventPlanner Organizer Kit Ultra,Fitbit,Electronics,180.42
5d1936d9-a59b-47aa-99ba-b195c72e3b55,Quantum QLED Smart TV,Oral-B,Cell Phones & Accessories,152.75
704f666e-396c-4813-89e0-44890d9911c5,WanderLust Cruise Packages Plus,Brita,Drives & Storage,95.37
ce5aec45-5fda-43c9-b295-ac13fe5bccaf,SteamSense Iron Plus,Corsair,Baby,142.85
ce5aec45-5fda-43c9-b295-ac13fe5bccaf,SteamSense Iron Plus,Corsair,Baby,142.85
63e47000-73d7-45db-91f0-3b8f7569891e,UrbanWear Denim Jacket Plus,Garmin,Keyboards,68.77
5c285d5a-699a-4d81-9de0-87b29a184294,TasteTour Culinary Classes Pro,Logitech,Camera & Photo,191.53
c89a5523-bfb5-4e71-98e5-07cd5435fb70,VogueView Sunglasses Ultra,Seagate,Furniture,51.78
61625baa-8b5d-4edc-8969-27445531741e,ClassicMan Leather Wallet Plus,GE,Car Electronics,86.28
c0656808-2b85-44b6-99c4-684f9d9ccd02,BrewFest Beer Sampler Ultra,Hasbro,Kitchen & Dining,93.26
9761971c-4cd0-48a7-b7c1-deba30b5c105,AutoDrive Car Mount Holder Pro,Logitech,Instrument Accessories,29.0
74d146f8-f097-4a6e-8cb1-b57f0229a73b,AquaRealm Aquarium Kit Plus,Sony,Appliances,60.68
2d88bfc4-73cf-4c63-b4b5-a27f3a9d00cf,CrystalVue Windshield Cleaner,Clinique,Automotive Parts & Accessories,12.18
3badcc63-19e4-4d74-8c85-23b272e45e5e,Quantum VR Headset Ultra,Arm & Hammer,Collectibles & Fine Art,80.55
6f3698eb-954e-4a05-ad18-2ab669351709,KaraokeStar Microphone Set Ultra,Nikon,Discover Shop by Style,91.93
8807571d-b7cc-4446-ba72-50a1ec1baa7c,Quantum QLED Smart TV,Pyrex,Home & Kitchen,121.07
19d87290-8d2e-4849-b669-b4f97405d167,MirrorVue Smart Mirror Pro,Energizer,Books,47.25
c89a5523-bfb5-4e71-98e5-07cd5435fb70,VogueView Sunglasses Ultra,Seagate,Furniture,51.78
9b7b35a4-8c08-4193-a40d-60ffe3c0283d,SummitView Binoculars Pro,Duracell,Automotive Parts & Accessories,81.79
47bf4cea-5420-412b-8616-8cd9af89924f,ReptileResort Terrarium Ultra,Panasonic,Video Projectors,17.33
378632a8-6bd5-462b-a4ed-c631eb5f9d8e,RhythmBeat Headphones Plus,Dove,Garden & Outdoor,135.29
8258f227-977f-46c3-a1a4-c3edf9e49361,JourneyBook Travel Journal Pro,GoPro,Beauty & Personal Care,101.41
b9d179e2-bded-476d-b68e-b2725f77548b,LuxeDecor Table Lamp Ultra,Clinique,Home Audio & Theater,179.84
0b7e7e15-4fb0-41e5-86dd-de340c43c187,BikeBlitz Bicycle Pro,Sharpie,Home & Kitchen,128.8
1fd28941-6029-4e2f-b915-05aab9544ff4,TerraTrek Mountain Bike Plus,Western Digital,Networking,192.85
743ce2ce-5308-4d11-aba4-4d16cc947204,DesignPro Graphic Software Plus,Pampers,Electronics,83.42
b8469178-bd2c-4025-af7e-7bd78f2c9763,VirtualGuard Antivirus Pro Ultra,Lenovo,Toys & Games,179.28
22664b03-70bc-43da-b5b2-07d8e33d8916,AquaLife Fish Tank Plus,Seagate,Wearable Technology,150.68
a1ea2e8a-d3e4-4ef1-8c14-bf4dcffaa13a,GourmetChef Knife Set Pro,BIC,Tools & Home Improvement,187.05
61625baa-8b5d-4edc-8969-27445531741e,ClassicMan Leather Wallet Plus,GE,Car Electronics,86.28
dddb09b7-05ab-4184-aa53-cbe216f2559a,RhythmBeat Headphones Plus,Oral-B,Video Games,20.72
0b7e7e15-4fb0-41e5-86dd-de340c43c187,BikeBlitz Bicycle Pro,Sharpie,Home & Kitchen,128.8
7ffea848-5c2a-4b4d-9a2d-09a328ce5c74,Mystic Aroma Diffuser Ultra,Scotch,Patio,70.65
e54027cd-c9f9-478e-bca1-1bd95b2f36ed,CocktailMix Bartender Kit Pro,Glad,Cell Phones & Accessories,117.81
f84ca464-4ae5-4a64-bbb1-04b0eaa1bfde,LuxeComfort Memory Foam Pillow Plus,Duracell,Garden & Outdoor,55.4
1c089de1-6af4-46e6-86db-6446f3b8b220,GoldenHarvest Wheat Crackers,Tide,Bed & Bath,18.34
65c7ec7c-eda2-4ad9-aba3-f78f7ea13c61,NaturePrint Wall Art Pro,Mattel,PC Components,84.75
c0656808-2b85-44b6-99c4-684f9d9ccd02,BrewFest Beer Sampler Ultra,Hasbro,Kitchen & Dining,93.26
ec57599f-0159-448e-925b-1423402bb76e,CleanDrive Car Vacuum Pro,Roomba,Automotive Parts & Accessories,150.5
8807571d-b7cc-4446-ba72-50a1ec1baa7c,Quantum QLED Smart TV,Pyrex,Home & Kitchen,121.07
6f3698eb-954e-4a05-ad18-2ab669351709,KaraokeStar Microphone Set Ultra,Nikon,Discover Shop by Style,91.93
74c009b4-f204-4d16-baf0-90a44240da80,MusicMelody Guitar Ultra,Microsoft,Headphones,197.79
5d1936d9-a59b-47aa-99ba-b195c72e3b55,Quantum QLED Smart TV,Oral-B,Cell Phones & Accessories,152.75
65c7ec7c-eda2-4ad9-aba3-f78f7ea13c61,NaturePrint Wall Art Pro,Mattel,PC Components,84.75
4c58178a-c88c-438e-83c6-13a9d2d66d7e,CozyNest Throw Blanket Pro,T-fal,Toys & Games,126.14
449340f6-2530-4483-94cb-c6dc44d91cd1,MusicBeats DJ Mixer Pro,OtterBox,Software,117.28
b8469178-bd2c-4025-af7e-7bd78f2c9763,VirtualGuard Antivirus Pro Ultra,Lenovo,Toys & Games,179.28
